CELL_NAME=1000042;MCC=046;MNC=04;LAC=1;CI=42
CELL_NAME=1000043;MCC=046;MNC=04;LAC=1;CI=43
CELL_NAME=1000044;MCC=046;MNC=04;LAC=1;CI=44
CELL_NAME=1000045;MCC=046;MNC=04;LAC=1;CI=45
CELL_NAME=1000046;MCC=046;MNC=04;LAC=1;CI=46
CELL_NAME=1000047;MCC=046;MNC=04;LAC=1;CI=47
CELL_NAME=1000048;MCC=046;MNC=04;LAC=1;CI=48
CELL_NAME=1000049;MCC=046;MNC=04;LAC=1;CI=49
CELL_NAME=1000050;MCC=046;MNC=04;LAC=1;CI=50
CELL_NAME=1000051;MCC=046;MNC=04;LAC=1;CI=51
CELL_NAME=1000052;MCC=046;MNC=04;LAC=1;CI=52
CELL_NAME=1000053;MCC=046;MNC=04;LAC=1;CI=53
CELL_NAME=1000054;MCC=046;MNC=04;LAC=1;CI=54
CELL_NAME=1000055;MCC=046;MNC=04;LAC=1;CI=55
CELL_NAME=1000056;MCC=046;MNC=04;LAC=1;CI=56
CELL_NAME=1000057;MCC=046;MNC=04;LAC=1;CI=57
CELL_NAME=1000058;MCC=046;MNC=04;LAC=1;CI=58
CELL_NAME=1000059;MCC=046;MNC=04;LAC=1;CI=59
CELL_NAME=1000060;MCC=046;MNC=04;LAC=1;CI=60
CELL_NAME=1000061;MCC=046;MNC=04;LAC=1;CI=61
CELL_NAME=1000062;MCC=046;MNC=04;LAC=1;CI=62
CELL_NAME=1000063;MCC=046;MNC=04;LAC=1;CI=63
CELL_NAME=1000064;MCC=046;MNC=04;LAC=1;CI=64
CELL_NAME=1000065;MCC=046;MNC=04;LAC=1;CI=65
CELL_NAME=1000066;MCC=046;MNC=04;LAC=1;CI=66
CELL_NAME=1000067;MCC=046;MNC=04;LAC=1;CI=67
CELL_NAME=1000068;MCC=046;MNC=04;LAC=1;CI=68
CELL_NAME=1000069;MCC=046;MNC=04;LAC=1;CI=69
CELL_NAME=1000070;MCC=046;MNC=04;LAC=1;CI=70
CELL_NAME=1000071;MCC=046;MNC=04;LAC=1;CI=71
CELL_NAME=1000072;MCC=046;MNC=04;LAC=1;CI=72
CELL_NAME=1000073;MCC=046;MNC=04;LAC=1;CI=73
CELL_NAME=1000074;MCC=046;MNC=04;LAC=1;CI=74
CELL_NAME=1000075;MCC=046;MNC=04;LAC=1;CI=75
CELL_NAME=1000076;MCC=046;MNC=04;LAC=1;CI=76
CELL_NAME=1000077;MCC=046;MNC=04;LAC=1;CI=77
CELL_NAME=1000078;MCC=046;MNC=04;LAC=1;CI=78
CELL_NAME=1000079;MCC=046;MNC=04;LAC=1;CI=79
CELL_NAME=1000080;MCC=046;MNC=04;LAC=1;CI=80
CELL_NAME=1000081;MCC=046;MNC=04;LAC=1;CI=81
CELL_NAME=1000082;MCC=046;MNC=04;LAC=1;CI=82
CELL_NAME=1000083;MCC=046;MNC=04;LAC=1;CI=83
CELL_NAME=1000084;MCC=046;MNC=04;LAC=1;CI=84
CELL_NAME=1000085;MCC=046;MNC=04;LAC=1;CI=85
CELL_NAME=1000086;MCC=046;MNC=04;LAC=1;CI=86
CELL_NAME=1000087;MCC=046;MNC=04;LAC=1;CI=87
CELL_NAME=1000088;MCC=046;MNC=04;LAC=1;CI=88
CELL_NAME=1000089;MCC=046;MNC=04;LAC=1;CI=89
CELL_NAME=1000090;MCC=046;MNC=04;LAC=1;CI=90
CELL_NAME=1000091;MCC=046;MNC=04;LAC=1;CI=91
CELL_NAME=1000092;MCC=046;MNC=04;LAC=1;CI=92
CELL_NAME=1000093;MCC=046;MNC=04;LAC=1;CI=93
CELL_NAME=1000094;MCC=046;MNC=04;LAC=1;CI=94
CELL_NAME=1000095;MCC=046;MNC=04;LAC=1;CI=95
CELL_NAME=1000096;MCC=046;MNC=04;LAC=1;CI=96
CELL_NAME=1000097;MCC=046;MNC=04;LAC=1;CI=97
CELL_NAME=1000098;MCC=046;MNC=04;LAC=1;CI=98
CELL_NAME=1000099;MCC=046;MNC=04;LAC=1;CI=99
CELL_NAME=1000100;MCC=046;MNC=04;LAC=1;CI=100
CELL_NAME=1000101;MCC=046;MNC=04;LAC=1;CI=101
CELL_NAME=1000102;MCC=046;MNC=04;LAC=1;CI=102
CELL_NAME=1000103;MCC=046;MNC=04;LAC=1;CI=103
CELL_NAME=1000104;MCC=046;MNC=04;LAC=1;CI=104
CELL_NAME=1000105;MCC=046;MNC=04;LAC=1;CI=105
CELL_NAME=1000106;MCC=046;MNC=04;LAC=1;CI=106
CELL_NAME=1000107;MCC=046;MNC=04;LAC=1;CI=107
CELL_NAME=1000108;MCC=046;MNC=04;LAC=1;CI=108
CELL_NAME=1000109;MCC=046;MNC=04;LAC=1;CI=109
CELL_NAME=1000110;MCC=046;MNC=04;LAC=1;CI=110
CELL_NAME=1000111;MCC=046;MNC=04;LAC=1;CI=111
CELL_NAME=1000112;MCC=046;MNC=04;LAC=1;CI=112
CELL_NAME=1000113;MCC=046;MNC=04;LAC=1;CI=113
CELL_NAME=1000114;MCC=046;MNC=04;LAC=1;CI=114
CELL_NAME=1000115;MCC=046;MNC=04;LAC=1;CI=115
CELL_NAME=1000116;MCC=046;MNC=04;LAC=1;CI=116
CELL_NAME=1000117;MCC=046;MNC=04;LAC=1;CI=117
CELL_NAME=1000118;MCC=046;MNC=04;LAC=1;CI=118
CELL_NAME=1000119;MCC=046;MNC=04;LAC=1;CI=119
CELL_NAME=1000120;MCC=046;MNC=04;LAC=1;CI=120
CELL_NAME=1000121;MCC=046;MNC=04;LAC=1;CI=121
CELL_NAME=1000122;MCC=046;MNC=04;LAC=1;CI=122
CELL_NAME=1000123;MCC=046;MNC=04;LAC=1;CI=123
CELL_NAME=1000124;MCC=046;MNC=04;LAC=1;CI=124
CELL_NAME=1000125;MCC=046;MNC=04;LAC=1;CI=125
CELL_NAME=1000126;MCC=046;MNC=04;LAC=1;CI=126
CELL_NAME=1000127;MCC=046;MNC=04;LAC=1;CI=127
CELL_NAME=1000128;MCC=046;MNC=04;LAC=1;CI=128
CELL_NAME=1000129;MCC=046;MNC=04;LAC=1;CI=129
CELL_NAME=1000130;MCC=046;MNC=04;LAC=1;CI=130
CELL_NAME=1000131;MCC=046;MNC=04;LAC=1;CI=131
CELL_NAME=1000132;MCC=046;MNC=04;LAC=1;CI=132
CELL_NAME=1000133;MCC=046;MNC=04;LAC=1;CI=133
CELL_NAME=1000134;MCC=046;MNC=04;LAC=1;CI=134
CELL_NAME=1000135;MCC=046;MNC=04;LAC=1;CI=135
CELL_NAME=1000136;MCC=046;MNC=04;LAC=1;CI=136
CELL_NAME=1000137;MCC=046;MNC=04;LAC=1;CI=137
CELL_NAME=1000138;MCC=046;MNC=04;LAC=1;CI=138
CELL_NAME=1000139;MCC=046;MNC=04;LAC=1;CI=139
CELL_NAME=1000140;MCC=046;MNC=04;LAC=1;CI=140
CELL_NAME=1000141;MCC=046;MNC=04;LAC=1;CI=141
CELL_NAME=1000142;MCC=046;MNC=04;LAC=1;CI=142
CELL_NAME=1000143;MCC=046;MNC=04;LAC=1;CI=143
CELL_NAME=1000144;MCC=046;MNC=04;LAC=1;CI=144
CELL_NAME=1000145;MCC=046;MNC=04;LAC=1;CI=145
CELL_NAME=1000146;MCC=046;MNC=04;LAC=1;CI=146
CELL_NAME=1000147;MCC=046;MNC=04;LAC=1;CI=147
CELL_NAME=1000148;MCC=046;MNC=04;LAC=1;CI=148
CELL_NAME=1000149;MCC=046;MNC=04;LAC=1;CI=149
CELL_NAME=1000150;MCC=046;MNC=04;LAC=1;CI=150
CELL_NAME=1000151;MCC=046;MNC=04;LAC=1;CI=151
CELL_NAME=1000152;MCC=046;MNC=04;LAC=1;CI=152
CELL_NAME=1000153;MCC=046;MNC=04;LAC=1;CI=153
CELL_NAME=1000154;MCC=046;MNC=04;LAC=1;CI=154
CELL_NAME=1000155;MCC=046;MNC=04;LAC=1;CI=155
CELL_NAME=1000156;MCC=046;MNC=04;LAC=1;CI=156
CELL_NAME=1000157;MCC=046;MNC=04;LAC=1;CI=157
CELL_NAME=1000158;MCC=046;MNC=04;LAC=1;CI=158
CELL_NAME=1000159;MCC=046;MNC=04;LAC=1;CI=159
CELL_NAME=1000160;MCC=046;MNC=04;LAC=1;CI=160
CELL_NAME=1000161;MCC=046;MNC=04;LAC=1;CI=161
CELL_NAME=1000162;MCC=046;MNC=04;LAC=1;CI=162
CELL_NAME=1000163;MCC=046;MNC=04;LAC=1;CI=163
CELL_NAME=1000164;MCC=046;MNC=04;LAC=1;CI=164
CELL_NAME=1000165;MCC=046;MNC=04;LAC=1;CI=165
CELL_NAME=1000166;MCC=046;MNC=04;LAC=1;CI=166
CELL_NAME=1000167;MCC=046;MNC=04;LAC=1;CI=167
CELL_NAME=1000168;MCC=046;MNC=04;LAC=1;CI=168
CELL_NAME=1000169;MCC=046;MNC=04;LAC=1;CI=169
CELL_NAME=1000170;MCC=046;MNC=04;LAC=1;CI=170
CELL_NAME=1000171;MCC=046;MNC=04;LAC=1;CI=171
CELL_NAME=1000172;MCC=046;MNC=04;LAC=1;CI=172
CELL_NAME=1000173;MCC=046;MNC=04;LAC=1;CI=173
CELL_NAME=1000174;MCC=046;MNC=04;LAC=1;CI=174
CELL_NAME=1000175;MCC=046;MNC=04;LAC=1;CI=175
CELL_NAME=1000176;MCC=046;MNC=04;LAC=1;CI=176
CELL_NAME=1000177;MCC=046;MNC=04;LAC=1;CI=177
CELL_NAME=1000178;MCC=046;MNC=04;LAC=1;CI=178
CELL_NAME=1000179;MCC=046;MNC=04;LAC=1;CI=179
CELL_NAME=1000180;MCC=046;MNC=04;LAC=1;CI=180
CELL_NAME=1000181;MCC=046;MNC=04;LAC=1;CI=181
CELL_NAME=1000182;MCC=046;MNC=04;LAC=1;CI=182
CELL_NAME=1000183;MCC=046;MNC=04;LAC=1;CI=183
CELL_NAME=1000184;MCC=046;MNC=04;LAC=1;CI=184
CELL_NAME=1000185;MCC=046;MNC=04;LAC=1;CI=185
CELL_NAME=1000186;MCC=046;MNC=04;LAC=1;CI=186
CELL_NAME=1000187;MCC=046;MNC=04;LAC=1;CI=187
CELL_NAME=1000188;MCC=046;MNC=04;LAC=1;CI=188
CELL_NAME=1000189;MCC=046;MNC=04;LAC=1;CI=189
CELL_NAME=1000190;MCC=046;MNC=04;LAC=1;CI=190
CELL_NAME=1000191;MCC=046;MNC=04;LAC=1;CI=191
CELL_NAME=1000192;MCC=046;MNC=04;LAC=1;CI=192
CELL_NAME=1000193;MCC=046;MNC=04;LAC=1;CI=193
CELL_NAME=1000194;MCC=046;MNC=04;LAC=1;CI=194
CELL_NAME=1000195;MCC=046;MNC=04;LAC=1;CI=195
CELL_NAME=1000196;MCC=046;MNC=04;LAC=1;CI=196
CELL_NAME=1000197;MCC=046;MNC=04;LAC=1;CI=197
CELL_NAME=1000198;MCC=046;MNC=04;LAC=1;CI=198
CELL_NAME=1000199;MCC=046;MNC=04;LAC=1;CI=199
CELL_NAME=1000200;MCC=046;MNC=04;LAC=1;CI=200
CELL_NAME=1000201;MCC=046;MNC=04;LAC=2;CI=201
CELL_NAME=1000202;MCC=046;MNC=04;LAC=2;CI=202
CELL_NAME=1000203;MCC=046;MNC=04;LAC=2;CI=203
CELL_NAME=1000204;MCC=046;MNC=04;LAC=2;CI=204
CELL_NAME=1000205;MCC=046;MNC=04;LAC=2;CI=205
CELL_NAME=1000206;MCC=046;MNC=04;LAC=2;CI=206
CELL_NAME=1000207;MCC=046;MNC=04;LAC=2;CI=207
CELL_NAME=1000208;MCC=046;MNC=04;LAC=2;CI=208
CELL_NAME=1000209;MCC=046;MNC=04;LAC=2;CI=209
CELL_NAME=1000210;MCC=046;MNC=04;LAC=2;CI=210
CELL_NAME=1000211;MCC=046;MNC=04;LAC=2;CI=211
CELL_NAME=1000212;MCC=046;MNC=04;LAC=2;CI=212
CELL_NAME=1000213;MCC=046;MNC=04;LAC=2;CI=213
CELL_NAME=1000214;MCC=046;MNC=04;LAC=2;CI=214
CELL_NAME=1000215;MCC=046;MNC=04;LAC=2;CI=215
CELL_NAME=1000216;MCC=046;MNC=04;LAC=2;CI=216
CELL_NAME=1000217;MCC=046;MNC=04;LAC=2;CI=217
CELL_NAME=1000218;MCC=046;MNC=04;LAC=2;CI=218
CELL_NAME=1000219;MCC=046;MNC=04;LAC=2;CI=219
CELL_NAME=1000220;MCC=046;MNC=04;LAC=2;CI=220
CELL_NAME=1000221;MCC=046;MNC=04;LAC=2;CI=221
CELL_NAME=1000222;MCC=046;MNC=04;LAC=2;CI=222
CELL_NAME=1000223;MCC=046;MNC=04;LAC=2;CI=223
CELL_NAME=1000224;MCC=046;MNC=04;LAC=2;CI=224
CELL_NAME=1000225;MCC=046;MNC=04;LAC=2;CI=225
CELL_NAME=1000226;MCC=046;MNC=04;LAC=2;CI=226
CELL_NAME=1000227;MCC=046;MNC=04;LAC=2;CI=227
CELL_NAME=1000228;MCC=046;MNC=04;LAC=2;CI=228
CELL_NAME=1000229;MCC=046;MNC=04;LAC=2;CI=229
CELL_NAME=1000230;MCC=046;MNC=04;LAC=2;CI=230
CELL_NAME=1000231;MCC=046;MNC=04;LAC=2;CI=231
CELL_NAME=1000232;MCC=046;MNC=04;LAC=2;CI=232
CELL_NAME=1000233;MCC=046;MNC=04;LAC=2;CI=233
CELL_NAME=1000234;MCC=046;MNC=04;LAC=2;CI=234
CELL_NAME=1000235;MCC=046;MNC=04;LAC=2;CI=235
CELL_NAME=1000236;MCC=046;MNC=04;LAC=2;CI=236
CELL_NAME=1000237;MCC=046;MNC=04;LAC=2;CI=237
CELL_NAME=1000238;MCC=046;MNC=04;LAC=2;CI=238
CELL_NAME=1000239;MCC=046;MNC=04;LAC=2;CI=239
CELL_NAME=1000240;MCC=046;MNC=04;LAC=2;CI=240
CELL_NAME=1000241;MCC=046;MNC=04;LAC=2;CI=241
CELL_NAME=1000242;MCC=046;MNC=04;LAC=2;CI=242
CELL_NAME=1000243;MCC=046;MNC=04;LAC=2;CI=243
CELL_NAME=1000244;MCC=046;MNC=04;LAC=2;CI=244
CELL_NAME=1000245;MCC=046;MNC=04;LAC=2;CI=245
CELL_NAME=1000246;MCC=046;MNC=04;LAC=2;CI=246
CELL_NAME=1000247;MCC=046;MNC=04;LAC=2;CI=247
CELL_NAME=1000248;MCC=046;MNC=04;LAC=2;CI=248
CELL_NAME=1000249;MCC=046;MNC=04;LAC=2;CI=249
CELL_NAME=1000250;MCC=046;MNC=04;LAC=2;CI=250
CELL_NAME=1000251;MCC=046;MNC=04;LAC=2;CI=251
CELL_NAME=1000252;MCC=046;MNC=04;LAC=2;CI=252
CELL_NAME=1000253;MCC=046;MNC=04;LAC=2;CI=253
CELL_NAME=1000254;MCC=046;MNC=04;LAC=2;CI=254
CELL_NAME=1000255;MCC=046;MNC=04;LAC=2;CI=255
CELL_NAME=1000256;MCC=046;MNC=04;LAC=2;CI=256
CELL_NAME=1000257;MCC=046;MNC=04;LAC=2;CI=257
CELL_NAME=1000258;MCC=046;MNC=04;LAC=2;CI=258
CELL_NAME=1000259;MCC=046;MNC=04;LAC=2;CI=259
CELL_NAME=1000260;MCC=046;MNC=04;LAC=2;CI=260
CELL_NAME=1000261;MCC=046;MNC=04;LAC=2;CI=261
CELL_NAME=1000262;MCC=046;MNC=04;LAC=2;CI=262
CELL_NAME=1000263;MCC=046;MNC=04;LAC=2;CI=263
CELL_NAME=1000264;MCC=046;MNC=04;LAC=2;CI=264
CELL_NAME=1000265;MCC=046;MNC=04;LAC=2;CI=265
CELL_NAME=1000266;MCC=046;MNC=04;LAC=2;CI=266
CELL_NAME=1000267;MCC=046;MNC=04;LAC=2;CI=267
CELL_NAME=1000268;MCC=046;MNC=04;LAC=2;CI=268
CELL_NAME=1000269;MCC=046;MNC=04;LAC=2;CI=269
CELL_NAME=1000270;MCC=046;MNC=04;LAC=2;CI=270
CELL_NAME=1000271;MCC=046;MNC=04;LAC=2;CI=271
CELL_NAME=1000272;MCC=046;MNC=04;LAC=2;CI=272
CELL_NAME=1000273;MCC=046;MNC=04;LAC=2;CI=273
CELL_NAME=1000274;MCC=046;MNC=04;LAC=2;CI=274
CELL_NAME=1000275;MCC=046;MNC=04;LAC=2;CI=275
CELL_NAME=1000276;MCC=046;MNC=04;LAC=2;CI=276
CELL_NAME=1000277;MCC=046;MNC=04;LAC=2;CI=277
CELL_NAME=1000278;MCC=046;MNC=04;LAC=2;CI=278
CELL_NAME=1000279;MCC=046;MNC=04;LAC=2;CI=279
CELL_NAME=1000280;MCC=046;MNC=04;LAC=2;CI=280
CELL_NAME=1000281;MCC=046;MNC=04;LAC=2;CI=281
CELL_NAME=1000282;MCC=046;MNC=04;LAC=2;CI=282
CELL_NAME=1000283;MCC=046;MNC=04;LAC=2;CI=283
CELL_NAME=1000284;MCC=046;MNC=04;LAC=2;CI=284
CELL_NAME=1000285;MCC=046;MNC=04;LAC=2;CI=285
CELL_NAME=1000286;MCC=046;MNC=04;LAC=2;CI=286
CELL_NAME=1000287;MCC=046;MNC=04;LAC=2;CI=287
CELL_NAME=1000288;MCC=046;MNC=04;LAC=2;CI=288
CELL_NAME=1000289;MCC=046;MNC=04;LAC=2;CI=289
CELL_NAME=1000290;MCC=046;MNC=04;LAC=2;CI=290
CELL_NAME=1000291;MCC=046;MNC=04;LAC=2;CI=291
CELL_NAME=1000292;MCC=046;MNC=04;LAC=2;CI=292
CELL_NAME=1000293;MCC=046;MNC=04;LAC=2;CI=293
CELL_NAME=1000294;MCC=046;MNC=04;LAC=2;CI=294
CELL_NAME=1000295;MCC=046;MNC=04;LAC=2;CI=295
CELL_NAME=1000296;MCC=046;MNC=04;LAC=2;CI=296
CELL_NAME=1000297;MCC=046;MNC=04;LAC=2;CI=297
CELL_NAME=1000298;MCC=046;MNC=04;LAC=2;CI=298
CELL_NAME=1000299;MCC=046;MNC=04;LAC=2;CI=299
CELL_NAME=1000300;MCC=046;MNC=04;LAC=2;CI=300
CELL_NAME=1000301;MCC=046;MNC=04;LAC=2;CI=301
CELL_NAME=1000302;MCC=046;MNC=04;LAC=2;CI=302
CELL_NAME=1000303;MCC=046;MNC=04;LAC=2;CI=303
CELL_NAME=1000304;MCC=046;MNC=04;LAC=2;CI=304
CELL_NAME=1000305;MCC=046;MNC=04;LAC=2;CI=305
CELL_NAME=1000306;MCC=046;MNC=04;LAC=2;CI=306
CELL_NAME=1000307;MCC=046;MNC=04;LAC=2;CI=307
CELL_NAME=1000308;MCC=046;MNC=04;LAC=2;CI=308
CELL_NAME=1000309;MCC=046;MNC=04;LAC=2;CI=309
CELL_NAME=1000310;MCC=046;MNC=04;LAC=2;CI=310
CELL_NAME=1000311;MCC=046;MNC=04;LAC=2;CI=311
CELL_NAME=1000312;MCC=046;MNC=04;LAC=2;CI=312
CELL_NAME=1000313;MCC=046;MNC=04;LAC=2;CI=313
CELL_NAME=1000314;MCC=046;MNC=04;LAC=2;CI=314
CELL_NAME=1000315;MCC=046;MNC=04;LAC=2;CI=315
CELL_NAME=1000316;MCC=046;MNC=04;LAC=2;CI=316
CELL_NAME=1000317;MCC=046;MNC=04;LAC=2;CI=317
CELL_NAME=1000318;MCC=046;MNC=04;LAC=2;CI=318
CELL_NAME=1000319;MCC=046;MNC=04;LAC=2;CI=319
CELL_NAME=1000320;MCC=046;MNC=04;LAC=2;CI=320
CELL_NAME=1000321;MCC=046;MNC=04;LAC=2;CI=321
CELL_NAME=1000322;MCC=046;MNC=04;LAC=2;CI=322
CELL_NAME=1000323;MCC=046;MNC=04;LAC=2;CI=323
CELL_NAME=1000324;MCC=046;MNC=04;LAC=2;CI=324
CELL_NAME=1000325;MCC=046;MNC=04;LAC=2;CI=325
CELL_NAME=1000326;MCC=046;MNC=04;LAC=2;CI=326
CELL_NAME=1000327;MCC=046;MNC=04;LAC=2;CI=327
CELL_NAME=1000328;MCC=046;MNC=04;LAC=2;CI=328
CELL_NAME=1000329;MCC=046;MNC=04;LAC=2;CI=329
CELL_NAME=1000330;MCC=046;MNC=04;LAC=2;CI=330
CELL_NAME=1000331;MCC=046;MNC=04;LAC=2;CI=331
CELL_NAME=1000332;MCC=046;MNC=04;LAC=2;CI=332
CELL_NAME=1000333;MCC=046;MNC=04;LAC=2;CI=333
CELL_NAME=1000334;MCC=046;MNC=04;LAC=2;CI=334
CELL_NAME=1000335;MCC=046;MNC=04;LAC=2;CI=335
CELL_NAME=1000336;MCC=046;MNC=04;LAC=2;CI=336
CELL_NAME=1000337;MCC=046;MNC=04;LAC=2;CI=337
CELL_NAME=1000338;MCC=046;MNC=04;LAC=2;CI=338
CELL_NAME=1000339;MCC=046;MNC=04;LAC=2;CI=339
CELL_NAME=1000340;MCC=046;MNC=04;LAC=2;CI=340
CELL_NAME=1000341;MCC=046;MNC=04;LAC=2;CI=341
CELL_NAME=1000342;MCC=046;MNC=04;LAC=2;CI=342
CELL_NAME=1000343;MCC=046;MNC=04;LAC=2;CI=343
CELL_NAME=1000344;MCC=046;MNC=04;LAC=2;CI=344
CELL_NAME=1000345;MCC=046;MNC=04;LAC=2;CI=345
CELL_NAME=1000346;MCC=046;MNC=04;LAC=2;CI=346
CELL_NAME=1000347;MCC=046;MNC=04;LAC=2;CI=347
CELL_NAME=1000348;MCC=046;MNC=04;LAC=2;CI=348
CELL_NAME=1000349;MCC=046;MNC=04;LAC=2;CI=349
CELL_NAME=1000350;MCC=046;MNC=04;LAC=2;CI=350
CELL_NAME=1000351;MCC=046;MNC=04;LAC=2;CI=351
CELL_NAME=1000352;MCC=046;MNC=04;LAC=2;CI=352
CELL_NAME=1000353;MCC=046;MNC=04;LAC=2;CI=353
CELL_NAME=1000354;MCC=046;MNC=04;LAC=2;CI=354
CELL_NAME=1000355;MCC=046;MNC=04;LAC=2;CI=355
CELL_NAME=1000356;MCC=046;MNC=04;LAC=2;CI=356
CELL_NAME=1000357;MCC=046;MNC=04;LAC=2;CI=357
CELL_NAME=1000358;MCC=046;MNC=04;LAC=2;CI=358
CELL_NAME=1000359;MCC=046;MNC=04;LAC=2;CI=359
CELL_NAME=1000360;MCC=046;MNC=04;LAC=2;CI=360
CELL_NAME=1000361;MCC=046;MNC=04;LAC=2;CI=361
CELL_NAME=1000362;MCC=046;MNC=04;LAC=2;CI=362
CELL_NAME=1000363;MCC=046;MNC=04;LAC=2;CI=363
CELL_NAME=1000364;MCC=046;MNC=04;LAC=2;CI=364
CELL_NAME=1000365;MCC=046;MNC=04;LAC=2;CI=365
CELL_NAME=1000366;MCC=046;MNC=04;LAC=2;CI=366
CELL_NAME=1000367;MCC=046;MNC=04;LAC=2;CI=367
CELL_NAME=1000368;MCC=046;MNC=04;LAC=2;CI=368
CELL_NAME=1000369;MCC=046;MNC=04;LAC=2;CI=369
CELL_NAME=1000370;MCC=046;MNC=04;LAC=2;CI=370
CELL_NAME=1000371;MCC=046;MNC=04;LAC=2;CI=371
CELL_NAME=1000372;MCC=046;MNC=04;LAC=2;CI=372
CELL_NAME=1000373;MCC=046;MNC=04;LAC=2;CI=373
CELL_NAME=1000374;MCC=046;MNC=04;LAC=2;CI=374
CELL_NAME=1000375;MCC=046;MNC=04;LAC=2;CI=375
CELL_NAME=1000376;MCC=046;MNC=04;LAC=2;CI=376
CELL_NAME=1000377;MCC=046;MNC=04;LAC=2;CI=377
CELL_NAME=1000378;MCC=046;MNC=04;LAC=2;CI=378
CELL_NAME=1000379;MCC=046;MNC=04;LAC=2;CI=379
CELL_NAME=1000380;MCC=046;MNC=04;LAC=2;CI=380
CELL_NAME=1000381;MCC=046;MNC=04;LAC=2;CI=381
CELL_NAME=1000382;MCC=046;MNC=04;LAC=2;CI=382
CELL_NAME=1000383;MCC=046;MNC=04;LAC=2;CI=383
CELL_NAME=1000384;MCC=046;MNC=04;LAC=2;CI=384
CELL_NAME=1000385;MCC=046;MNC=04;LAC=2;CI=385
CELL_NAME=1000386;MCC=046;MNC=04;LAC=2;CI=386
CELL_NAME=1000387;MCC=046;MNC=04;LAC=2;CI=387
CELL_NAME=1000388;MCC=046;MNC=04;LAC=2;CI=388
CELL_NAME=1000389;MCC=046;MNC=04;LAC=2;CI=389
CELL_NAME=1000390;MCC=046;MNC=04;LAC=2;CI=390
CELL_NAME=1000391;MCC=046;MNC=04;LAC=2;CI=391
CELL_NAME=1000392;MCC=046;MNC=04;LAC=2;CI=392
CELL_NAME=1000393;MCC=046;MNC=04;LAC=2;CI=393
CELL_NAME=1000394;MCC=046;MNC=04;LAC=2;CI=394
CELL_NAME=1000395;MCC=046;MNC=04;LAC=2;CI=395
CELL_NAME=1000396;MCC=046;MNC=04;LAC=2;CI=396
CELL_NAME=1000397;MCC=046;MNC=04;LAC=2;CI=397
CELL_NAME=1000398;MCC=046;MNC=04;LAC=2;CI=398
CELL_NAME=1000399;MCC=046;MNC=04;LAC=2;CI=399
CELL_NAME=1000400;MCC=046;MNC=04;LAC=2;CI=400
